,Subject Focus,Eyes,Face,Near,Action,Accessory,Group,Collage,Human,Occlusion,Info,Blur,Pawpularity,Breed,kfold,path,norm_score,oof
2788,0,0,1,1,0,0,0,0,0,0,0,1,46,1,2,../input/petfinder-pawpularity-score/train/a2b5ec34755394fb463dfd7bcfb687ce.jpg,0.46,37.805717
2789,0,1,1,1,0,0,0,0,0,0,0,0,39,0,2,../input/petfinder-pawpularity-score/train/41add60598209e765bf0fb309a175057.jpg,0.39,38.90822
2790,0,0,1,1,0,0,0,0,0,0,0,1,18,1,2,../input/petfinder-pawpularity-score/train/b127b421ed1386eb07d263b26d348506.jpg,0.18,48.912983
2791,0,1,1,0,0,0,1,1,0,0,0,0,86,2,3,../input/petfinder-pawpularity-score/train/e76f8b59fbbbb6fb8c9e30e4c0c6a108.jpg,0.86,38.699512
2792,0,1,1,1,0,0,0,0,1,1,0,0,37,0,0,../input/petfinder-pawpularity-score/train/add42ff7fe6e91c155628abbfaa7a185.jpg,0.37,32.199276
2793,0,0,1,1,0,0,0,0,1,1,0,1,34,0,4,../input/petfinder-pawpularity-score/train/4076695aab0270e2de160ee92ec196db.jpg,0.34,30.414501
2794,0,0,1,0,0,0,0,0,0,0,0,0,63,1,2,../input/petfinder-pawpularity-score/train/6d28f8a6941d0f2b5f1999633d44df90.jpg,0.63,30.63195
2795,0,1,1,1,0,0,0,0,0,0,0,0,18,1,0,../input/petfinder-pawpularity-score/train/c935d33d30fab139b87567e6445fe2fe.jpg,0.18,42.01237
2796,0,1,1,1,0,0,0,0,0,0,0,0,34,0,3,../input/petfinder-pawpularity-score/train/373e1cd16284d382ce73ccc749d4ea21.jpg,0.34,37.444748
2797,0,1,1,1,0,1,0,0,0,0,0,0,3,0,2,../input/petfinder-pawpularity-score/train/09776a0a995a946e438f34cb7a62ba1a.jpg,0.03,48.58055
2798,0,1,1,1,0,0,0,0,0,0,0,0,81,0,1,../input/petfinder-pawpularity-score/train/7f37109195b2a5a07902aacdc93c1664.jpg,0.81,51.18767
2799,0,1,1,1,0,0,0,0,0,0,0,0,72,0,0,../input/petfinder-pawpularity-score/train/62d213e4cfc0a0932974cdc6d177c422.jpg,0.72,28.527239
2800,0,1,1,1,0,0,0,0,1,1,0,0,31,0,3,../input/petfinder-pawpularity-score/train/28cba90763a4c69211605dc56388c5fb.jpg,0.31,37.82294
2801,0,1,1,1,0,0,0,0,1,1,0,0,6,0,4,../input/petfinder-pawpularity-score/train/2c2efa4daf07b3e758ff597d0965a697.jpg,0.06,34.59886
2802,1,1,1,1,0,0,0,0,0,0,0,0,21,0,2,../input/petfinder-pawpularity-score/train/66a7985f13cd93cc192b1c960a79c8a0.jpg,0.21,29.320208
2803,0,1,1,1,0,0,0,0,0,0,1,0,23,1,1,../input/petfinder-pawpularity-score/train/a29a4870c0f3f0262b14e15d838ea912.jpg,0.23,32.863716
2804,1,1,1,1,0,0,0,0,0,0,0,0,30,0,2,../input/petfinder-pawpularity-score/train/57d82cc9403bdeab16b51a747b50230c.jpg,0.3,37.67378
2805,0,1,1,1,0,0,0,0,0,0,0,0,31,1,2,../input/petfinder-pawpularity-score/train/142c16abf25979386d3e799fe4567502.jpg,0.31,27.425417
2806,0,1,1,1,0,0,0,0,1,1,0,0,35,0,0,../input/petfinder-pawpularity-score/train/2e40bb75fc187da349dd0087296e62fd.jpg,0.35,25.795195
2807,0,1,1,1,0,0,0,0,0,0,0,0,89,0,3,../input/petfinder-pawpularity-score/train/79382403a5d9b7342632f6d59088aa5e.jpg,0.89,57.26033
2808,0,1,1,1,0,0,0,0,0,0,0,0,25,1,4,../input/petfinder-pawpularity-score/train/44813848352d5b86ac6d854c278c5200.jpg,0.25,33.884243
2809,0,1,1,1,0,1,0,0,1,1,0,0,27,0,3,../input/petfinder-pawpularity-score/train/10cb177d42e6e143d3cdc9ad292b7099.jpg,0.27,26.817408
2810,0,1,1,1,0,0,0,0,1,1,0,0,58,0,4,../input/petfinder-pawpularity-score/train/01b7f452c4838f620ded2c7f67438e94.jpg,0.58,32.734566
2811,0,1,1,1,0,0,0,0,0,0,0,0,37,0,2,../input/petfinder-pawpularity-score/train/43c124f034f202f93e5f22574c406639.jpg,0.37,41.626263
2812,0,1,1,1,0,0,1,0,0,0,0,0,26,0,3,../input/petfinder-pawpularity-score/train/62caf65e5c6ae1d881d1bb986b609011.jpg,0.26,38.21991
2813,0,1,1,1,0,1,0,1,0,1,1,0,41,1,3,../input/petfinder-pawpularity-score/train/ad22dc231de8192a3ea9b19695474d86.jpg,0.41,30.996286
2814,0,0,1,1,0,0,0,0,0,0,0,0,40,0,2,../input/petfinder-pawpularity-score/train/5d552ddc6724a6fff9cbe27151f200b4.jpg,0.4,24.653336
2815,1,1,1,1,0,0,0,0,0,0,0,0,50,0,4,../input/petfinder-pawpularity-score/train/c71ff825771654180e90a28e115738d6.jpg,0.5,34.136288
2816,0,0,1,1,0,0,0,0,0,0,0,0,100,0,1,../input/petfinder-pawpularity-score/train/28e97352c4a2d1967aa45c7f7b461a45.jpg,1.0,73.20175
2817,0,1,1,1,0,0,0,0,0,0,0,0,38,1,0,../input/petfinder-pawpularity-score/train/b97b55a0728282ac73a174662d8bae23.jpg,0.38,33.36118
2818,0,1,1,1,0,0,0,0,0,0,0,0,50,2,0,../input/petfinder-pawpularity-score/train/58e43b1db3084d2bae09aa8ff65c9480.jpg,0.5,28.696787
2819,0,1,1,1,0,0,0,0,0,0,0,0,56,1,0,../input/petfinder-pawpularity-score/train/80c66aaa3a5933863e28a0c93f8acc7b.jpg,0.56,38.202614
2820,0,0,0,1,0,0,1,0,0,0,0,0,27,1,1,../input/petfinder-pawpularity-score/train/50c96fba9c7ff981e6387009c304fede.jpg,0.27,38.844402
2821,0,1,1,1,0,0,0,0,0,0,0,0,61,0,3,../input/petfinder-pawpularity-score/train/6ba44d85fc22a60b16da8ef81e18d4a4.jpg,0.61,55.139256
2822,0,0,0,1,0,0,0,0,0,0,0,0,63,1,1,../input/petfinder-pawpularity-score/train/9a0878cf78697a38d837146417cb05b0.jpg,0.63,58.97754
2823,0,0,1,1,0,0,0,0,0,0,0,0,19,1,0,../input/petfinder-pawpularity-score/train/bceb5b06310e4b33b63ae7701e2ea5ef.jpg,0.19,27.52271
2824,0,0,0,1,0,0,0,0,1,0,0,0,54,0,0,../input/petfinder-pawpularity-score/train/5d88d79d07eba2b946e6901f20924611.jpg,0.54,47.884872
2825,0,1,1,1,0,0,0,0,1,1,0,0,41,1,2,../input/petfinder-pawpularity-score/train/f1ea959299d30feebd966cbf165523ff.jpg,0.41,33.036316
2826,0,1,1,1,0,0,0,0,0,0,0,0,12,0,1,../input/petfinder-pawpularity-score/train/99f78bcaa53079a6b20abe2ed5a583c4.jpg,0.12,23.810701
2827,0,1,1,1,0,0,0,0,0,0,0,0,30,1,1,../input/petfinder-pawpularity-score/train/38fc98fa5b243707da8521d788cda244.jpg,0.3,37.559193
2828,0,1,1,1,0,0,0,0,0,0,0,0,36,0,4,../input/petfinder-pawpularity-score/train/ef241120a03684bf7ea0437d4880a7d4.jpg,0.36,35.28705
2829,0,1,1,1,0,1,0,0,0,0,0,0,46,0,4,../input/petfinder-pawpularity-score/train/79364b9aed773cc5a830318efdae5da8.jpg,0.46,36.71568
2830,0,1,1,1,0,0,0,0,0,0,0,0,10,1,2,../input/petfinder-pawpularity-score/train/dd9447d41fe0df9e154b96c2563fd4c4.jpg,0.1,31.447142
2831,0,1,1,1,0,0,0,0,0,1,0,0,42,2,1,../input/petfinder-pawpularity-score/train/df491cadfd799bb1b16635c4f763ed36.jpg,0.42,26.83658
2832,0,0,1,1,0,0,0,0,0,0,0,0,55,0,3,../input/petfinder-pawpularity-score/train/0c143b05b8260c21e4b79fd9900b2faa.jpg,0.55,40.47427
2833,0,1,1,1,0,0,0,0,0,0,0,0,44,1,3,../input/petfinder-pawpularity-score/train/fdde1758a03c5e23f493db4aa2f6873d.jpg,0.44,30.90237
2834,0,1,1,1,0,1,0,0,0,0,0,0,27,0,2,../input/petfinder-pawpularity-score/train/bf97378ae679b901da31dbb20555a108.jpg,0.27,33.39375
2835,0,1,1,1,0,0,0,0,1,1,0,0,18,0,2,../input/petfinder-pawpularity-score/train/9a68e1d838550765eba447ce0aea8325.jpg,0.18,29.645052
2836,0,0,0,1,0,0,1,0,0,0,0,0,62,0,4,../input/petfinder-pawpularity-score/train/f71e1ce8f9ce8a3636891b59fa47b3f2.jpg,0.62,55.359577
2837,0,1,1,1,0,0,0,0,0,0,0,0,57,2,2,../input/petfinder-pawpularity-score/train/bb8c893ceb55396f9d9d25956771e5d1.jpg,0.57,25.757828
2838,0,1,1,1,0,0,0,0,1,1,0,0,39,1,3,../input/petfinder-pawpularity-score/train/af598f82b5dd815a8c8925258e3adbba.jpg,0.39,38.861805
2839,0,1,1,1,0,0,0,0,1,1,0,0,31,1,0,../input/petfinder-pawpularity-score/train/a7baff5a52507fbf839a68c330783dac.jpg,0.31,27.923847
2840,0,0,0,1,0,0,0,0,0,1,0,0,30,1,2,../input/petfinder-pawpularity-score/train/c3a9d439133024288da0bb3f2ee8d488.jpg,0.3,34.831257
2841,1,1,1,1,0,0,0,0,0,0,0,0,22,1,0,../input/petfinder-pawpularity-score/train/0cea3f61a6268efa8c6c7e5967199aa0.jpg,0.22,31.859116
2842,0,0,0,1,0,0,0,0,0,0,0,0,43,1,1,../input/petfinder-pawpularity-score/train/13ba30363858cd0c69a0f0d56c028801.jpg,0.43,43.66821
2843,1,1,1,1,0,0,0,0,0,0,0,0,32,1,4,../input/petfinder-pawpularity-score/train/a64c1c03d05dd16bc249c3eb2600a65e.jpg,0.32,27.347738
2844,0,1,1,1,0,1,0,0,0,0,0,0,53,2,0,../input/petfinder-pawpularity-score/train/8c07349e1321970aac89820e4b58086d.jpg,0.53,35.45448
2845,0,1,1,1,0,1,0,0,0,0,0,0,100,2,1,../input/petfinder-pawpularity-score/train/6d16906bb77cfd0fbabfb9bf7af7a048.jpg,1.0,73.88576
2846,0,0,1,1,0,1,0,0,1,1,1,0,55,2,1,../input/petfinder-pawpularity-score/train/ef3a7231b35cdce647133eb942ccb0b7.jpg,0.55,38.45654
2847,0,1,1,1,0,0,0,0,0,0,0,0,19,0,2,../input/petfinder-pawpularity-score/train/27d8200076a5d3f7db365a075ab882ea.jpg,0.19,33.014713
2848,0,1,1,1,0,0,0,0,1,1,0,0,33,0,0,../input/petfinder-pawpularity-score/train/b619cd8ab8064cc4f53417e6d24cdfd4.jpg,0.33,27.727722
2849,0,1,1,1,0,0,0,0,0,0,0,0,3,1,1,../input/petfinder-pawpularity-score/train/038dcf0921e7ca7555a5b8e06b5deb29.jpg,0.03,37.82294
2850,0,1,1,0,0,0,0,0,0,0,0,0,43,2,1,../input/petfinder-pawpularity-score/train/28761cde718926a3f0859e8ba9f0a667.jpg,0.43,33.938957
2851,0,0,0,0,0,0,1,0,0,0,0,0,59,0,1,../input/petfinder-pawpularity-score/train/c0ec9b5056874a8b51e5321ccb849f2e.jpg,0.59,34.037556
2852,0,1,1,1,0,0,0,0,1,0,0,0,37,0,3,../input/petfinder-pawpularity-score/train/a80a2983c3e2de885546dd26b4f16111.jpg,0.37,32.37007
2853,0,1,1,1,0,0,0,0,0,0,0,0,76,0,3,../input/petfinder-pawpularity-score/train/6a6823ecbdd6ed29d68f9c5d51b6051c.jpg,0.76,34.7205
2854,0,0,1,1,0,0,0,0,1,1,0,1,71,0,4,../input/petfinder-pawpularity-score/train/90628c6b84db2e371920c1cddff4ad3d.jpg,0.71,46.47497
2855,0,0,1,1,0,0,0,0,0,0,0,1,43,1,1,../input/petfinder-pawpularity-score/train/b2a20081ed246f246d75876cebdc3ccb.jpg,0.43,32.402145
2856,0,1,1,1,0,0,0,0,0,0,0,0,38,1,1,../input/petfinder-pawpularity-score/train/26dce82b6eceed13e464aeb6333fcb0f.jpg,0.38,36.749725
2857,0,1,1,1,0,0,1,0,0,0,0,0,22,0,3,../input/petfinder-pawpularity-score/train/615f7f8242dbd9c5c4d8c936c41575f6.jpg,0.22,29.522991
2858,0,0,0,0,0,0,1,0,0,0,0,0,52,1,1,../input/petfinder-pawpularity-score/train/9671610295d511bb4ef71f5adb9d8db2.jpg,0.52,53.34886
2859,0,1,1,1,0,0,0,0,0,0,0,0,28,0,2,../input/petfinder-pawpularity-score/train/0a21bc46d78381dd90cc6ccb504ee064.jpg,0.28,35.443306
2860,0,1,1,1,0,0,1,0,0,0,0,0,23,0,4,../input/petfinder-pawpularity-score/train/3e85d8d881ed981cc869538a89a6aabf.jpg,0.23,29.098085
2861,0,1,1,1,0,0,0,0,0,0,1,0,40,1,4,../input/petfinder-pawpularity-score/train/ed957c34bdb52c18a6fa2fa08e6720ca.jpg,0.4,36.263054
2862,0,1,1,1,0,0,0,0,0,0,0,0,27,0,1,../input/petfinder-pawpularity-score/train/5777b3d62ae0aa7204a5d60f2c1e6c9d.jpg,0.27,31.81673
2863,0,1,1,1,0,0,0,0,1,1,0,0,21,1,4,../input/petfinder-pawpularity-score/train/edffb0209318f8790db5ff809e5c175e.jpg,0.21,27.6007
2864,0,1,1,1,0,0,0,0,1,1,0,0,64,0,1,../input/petfinder-pawpularity-score/train/f41044b75d53f323138f9c5df7b2983b.jpg,0.64,42.447166
2865,0,1,1,0,0,0,1,0,0,0,0,0,62,2,3,../input/petfinder-pawpularity-score/train/089f02b448616c8793c2341976e543bd.jpg,0.62,42.91303
2866,0,1,1,1,0,0,0,0,1,0,0,0,32,2,2,../input/petfinder-pawpularity-score/train/42ac7bc64d24cc31fe5dc52a5d423ec6.jpg,0.32,25.795195
2867,0,0,1,1,0,0,0,0,0,0,0,1,33,0,3,../input/petfinder-pawpularity-score/train/bf9290cf2f3f3df839a89f774a95c34b.jpg,0.33,27.57144
2868,0,1,1,1,0,0,0,1,0,0,1,0,25,1,4,../input/petfinder-pawpularity-score/train/d6f1bbdb6b25e12dd6ffafb71bcc5d01.jpg,0.25,27.405987
2869,0,1,1,1,0,0,0,0,0,0,0,0,74,1,2,../input/petfinder-pawpularity-score/train/adb89c2117da8d3b7dbde91c20b71285.jpg,0.74,71.09295
2870,0,1,1,0,0,0,0,0,0,0,0,0,44,0,0,../input/petfinder-pawpularity-score/train/95512c3decd6e838def12a1e795e9ec0.jpg,0.44,40.28619
2871,0,1,1,1,0,0,0,0,0,0,0,0,15,1,4,../input/petfinder-pawpularity-score/train/c39c3712ec33e45d90d139118f3c6533.jpg,0.15,23.091978
2872,0,0,1,0,0,0,0,0,0,0,0,0,37,1,4,../input/petfinder-pawpularity-score/train/0f54a5dbb2d1b5efb390729b3837f450.jpg,0.37,26.227459
2873,0,1,1,1,0,0,0,0,0,0,0,0,52,0,0,../input/petfinder-pawpularity-score/train/1b07b3fe1e8fc17994279a40ec6299e4.jpg,0.52,39.222042
2874,0,0,0,1,0,0,0,0,0,0,0,0,35,1,0,../input/petfinder-pawpularity-score/train/3da05103a236283448a87c968c4e53c9.jpg,0.35,32.455643
2875,0,1,1,1,0,0,1,0,0,0,0,0,24,1,1,../input/petfinder-pawpularity-score/train/30ab8d2ffea8bd2c486f05c080feefd8.jpg,0.24,29.614511
2876,0,1,1,1,0,1,0,0,1,1,0,0,23,0,2,../input/petfinder-pawpularity-score/train/6947f055e4e0ff141559bf97144efc38.jpg,0.23,19.590157
2877,0,0,0,0,0,0,1,0,0,0,0,0,20,0,4,../input/petfinder-pawpularity-score/train/fe8502be7330dd591b7349492e594f3e.jpg,0.2,33.796783
2878,0,1,1,1,0,0,0,0,1,1,0,0,26,1,0,../input/petfinder-pawpularity-score/train/a7bf865455e91454c01c5d8e92de16f5.jpg,0.26,27.581192
2879,0,1,1,1,0,0,0,0,0,1,0,0,78,0,3,../input/petfinder-pawpularity-score/train/18171c7617e16836ccd6b3dcc0b7f8e5.jpg,0.78,36.897392
2880,0,1,1,1,0,0,0,0,1,1,0,0,44,1,0,../input/petfinder-pawpularity-score/train/3231f9479cfda0b5d1fe11d026e6e4ae.jpg,0.44,27.894375
2881,0,1,1,1,0,0,0,0,0,0,0,0,45,0,0,../input/petfinder-pawpularity-score/train/7edbf87e8f86e5f7d5ff516fb22cc6cc.jpg,0.45,45.64703
2882,0,0,1,1,0,0,0,0,0,0,0,0,26,0,3,../input/petfinder-pawpularity-score/train/057d4052b71c4698f524c33406704845.jpg,0.26,28.736767
2883,0,1,1,1,0,0,1,0,0,0,0,0,44,1,3,../input/petfinder-pawpularity-score/train/721096811f3e8b6667ff7153252866d5.jpg,0.44,55.003338
2884,0,1,1,0,0,1,0,1,0,0,1,0,67,0,2,../input/petfinder-pawpularity-score/train/0a4f658ae77b7e4209e22b79fe1c28cb.jpg,0.67,80.33282
2885,1,1,1,1,0,1,0,0,0,0,0,0,14,2,2,../input/petfinder-pawpularity-score/train/d51bcb18e18c37a01bda0de7666475a7.jpg,0.14,25.720495
2886,0,1,1,1,0,0,0,0,0,0,0,0,27,1,3,../input/petfinder-pawpularity-score/train/649ab3198ec4aa900db1519f5819c3cf.jpg,0.27,39.111523
2887,0,1,1,0,0,0,0,0,0,0,0,0,24,1,4,../input/petfinder-pawpularity-score/train/2c1cb238f3dbc729d27c6dda483de3b3.jpg,0.24,21.09288
2888,0,1,0,1,0,0,0,0,0,0,0,0,22,1,4,../input/petfinder-pawpularity-score/train/65160bc9076a91d144defe671686c29f.jpg,0.22,35.947655
2889,0,1,1,1,0,0,0,0,0,0,0,0,100,0,3,../input/petfinder-pawpularity-score/train/b612ba67a7ca7c32f8f9b589547496f0.jpg,1.0,47.230312
2890,0,1,1,1,0,0,1,0,0,0,0,0,27,1,1,../input/petfinder-pawpularity-score/train/be9005e6b56bb8e438c6bd05f20ec692.jpg,0.27,24.798742
2891,0,1,1,1,0,0,0,1,1,1,1,0,33,1,1,../input/petfinder-pawpularity-score/train/160433556b4c25e34757a83c1b2ad22e.jpg,0.33,22.286922
2892,0,1,1,1,0,0,0,0,0,0,0,0,25,1,2,../input/petfinder-pawpularity-score/train/75271e3f533fb1b1d0c6fd3b1c2a0444.jpg,0.25,37.955086
2893,0,1,1,1,0,0,1,0,0,0,0,0,38,0,2,../input/petfinder-pawpularity-score/train/beb6c6581d66b72e49f7c61347abed2d.jpg,0.38,31.111282
2894,0,1,1,1,0,0,0,0,0,0,0,0,25,0,4,../input/petfinder-pawpularity-score/train/ae34137603a9655913fd9d7112ea6fbe.jpg,0.25,32.402145
2895,0,1,1,1,0,1,0,0,0,0,0,0,13,0,0,../input/petfinder-pawpularity-score/train/8d868bafcb195239a4b280195877fe0b.jpg,0.13,24.871658
2896,0,1,1,1,0,0,0,0,0,0,0,0,63,0,2,../input/petfinder-pawpularity-score/train/5745ac21dbb4d02e2959f5104d408036.jpg,0.63,29.360697
2897,0,1,1,1,0,0,0,0,0,0,0,0,36,1,0,../input/petfinder-pawpularity-score/train/3becf61c30221ff56881d4ac57498556.jpg,0.36,26.72169
2898,0,1,1,1,0,0,0,0,0,0,0,0,31,0,0,../input/petfinder-pawpularity-score/train/eb490069c48dd35ce98a0f58a01ab703.jpg,0.31,34.103363
2899,0,0,1,1,0,0,0,0,0,0,0,0,8,0,1,../input/petfinder-pawpularity-score/train/51b0a1bf6357257bacec2f23ccdef260.jpg,0.08,30.777397
2900,0,0,0,1,0,0,0,0,0,0,0,0,73,1,2,../input/petfinder-pawpularity-score/train/bc778fab5ba420268bc018f53bd7f93a.jpg,0.73,63.590103
2901,0,1,1,1,0,0,0,0,0,0,0,0,43,0,1,../input/petfinder-pawpularity-score/train/2d38fd6ac364fc81513b3d2d983037f1.jpg,0.43,26.340988
2902,0,0,0,1,0,0,0,0,0,0,0,0,24,0,2,../input/petfinder-pawpularity-score/train/0879c1719a68bdaa500cb99e52f062bc.jpg,0.24,38.79222
2903,0,1,1,1,0,0,0,0,1,1,0,0,27,1,2,../input/petfinder-pawpularity-score/train/78fc5fe902adf38030eb21061b5d2c27.jpg,0.27,26.133093
2904,0,1,1,1,0,0,0,0,0,0,0,0,17,1,0,../input/petfinder-pawpularity-score/train/8d91f97e900d0df920e30235b9b02ab4.jpg,0.17,24.67148
2905,0,1,1,1,0,0,0,0,0,0,0,0,15,0,1,../input/petfinder-pawpularity-score/train/cbba672ed4e386c28b3b493383f4e588.jpg,0.15,19.884087
2906,0,0,1,0,1,0,0,0,1,1,0,0,22,1,3,../input/petfinder-pawpularity-score/train/51e685b9c705fc77ed443f3ea11b0386.jpg,0.22,36.50039
2907,0,1,1,1,0,0,0,0,0,0,0,0,43,0,4,../input/petfinder-pawpularity-score/train/29af3524c5b4551cc59000616e68c597.jpg,0.43,50.554634
2908,0,1,1,1,0,0,0,0,0,0,0,0,37,0,1,../input/petfinder-pawpularity-score/train/c4343c86305ca66a5d0fb25c23a6258c.jpg,0.37,32.906826
2909,0,1,1,1,0,0,0,0,0,0,0,0,28,0,1,../input/petfinder-pawpularity-score/train/9be8ed600bb90c274dd0e46fcd0436c5.jpg,0.28,26.980633
2910,0,1,1,1,0,0,0,0,1,1,0,0,22,0,1,../input/petfinder-pawpularity-score/train/9581fa5ccc2dd1a20932b037ba23268c.jpg,0.22,36.534344
2911,0,1,1,1,0,0,0,0,0,0,0,0,16,1,1,../input/petfinder-pawpularity-score/train/487ea184c7914907101c220446f67508.jpg,0.16,27.289566
2912,0,0,1,1,0,0,0,0,0,0,0,1,35,0,4,../input/petfinder-pawpularity-score/train/843960f8bffefa34041cd577a2925ddb.jpg,0.35,24.653336
2913,0,1,1,1,0,0,0,0,0,0,0,0,93,1,0,../input/petfinder-pawpularity-score/train/822cce823136992584cc7cf01145e20a.jpg,0.93,58.338142
2914,0,0,0,0,0,0,1,0,0,0,0,1,65,0,2,../input/petfinder-pawpularity-score/train/d845aa17608f8377b3204c77f48dcdac.jpg,0.65,56.3378
2915,0,0,1,1,0,0,0,0,0,0,0,1,32,1,1,../input/petfinder-pawpularity-score/train/4149ca59011fdad8a1d87c07f504d615.jpg,0.32,36.274345
2916,0,0,0,1,0,0,0,0,0,0,0,0,37,0,3,../input/petfinder-pawpularity-score/train/e33b1b5bd035da92eafc3095b7251289.jpg,0.37,35.75675
2917,0,1,1,1,0,0,0,0,0,0,0,0,41,1,0,../input/petfinder-pawpularity-score/train/95fdd67ad6542c122f98fb5376840396.jpg,0.41,37.57065
2918,0,1,1,0,0,0,0,0,0,0,0,0,53,0,1,../input/petfinder-pawpularity-score/train/cea614ce24bce343f4d90b347f1b551a.jpg,0.53,38.676342
2919,0,1,1,1,0,0,0,0,0,1,0,0,24,0,2,../input/petfinder-pawpularity-score/train/e429b4f7a932b01830f74b0ca06ac4eb.jpg,0.24,31.027624
2920,0,1,1,1,0,0,0,0,0,0,0,0,74,1,3,../input/petfinder-pawpularity-score/train/3cc2540601f4afdeecc71d0f2c84678f.jpg,0.74,69.80208
2921,0,1,1,1,0,0,0,0,0,0,0,0,33,1,1,../input/petfinder-pawpularity-score/train/e50107d98229694dda5b846dbd7b3815.jpg,0.33,21.125406
2922,0,0,0,1,0,0,0,0,0,0,0,0,37,0,2,../input/petfinder-pawpularity-score/train/488d6567e23b701906e78969cc36da92.jpg,0.37,38.91402
2923,0,1,1,1,0,1,0,0,0,0,0,0,11,0,2,../input/petfinder-pawpularity-score/train/059ce34d757095370e920743b60080b6.jpg,0.11,27.115519
2924,0,1,1,1,0,0,0,0,0,0,0,0,36,1,1,../input/petfinder-pawpularity-score/train/dd05f6b0b1cc3ef93e086ff48ec78601.jpg,0.36,30.871101
2925,0,1,1,1,0,1,0,0,0,0,0,0,48,0,2,../input/petfinder-pawpularity-score/train/b9a24e5d5eacbd1a34971279c76c02ba.jpg,0.48,36.398594
2926,1,1,1,1,0,0,0,0,0,0,0,0,22,1,2,../input/petfinder-pawpularity-score/train/dbf71c28b25a7da7aca0cd28f97f06cf.jpg,0.22,18.907148
2927,0,1,1,1,0,0,0,0,0,1,0,0,62,0,4,../input/petfinder-pawpularity-score/train/3b919f44e69fa03979465493cbab93aa.jpg,0.62,33.274387
2928,0,1,1,0,1,1,0,1,0,0,0,0,64,0,1,../input/petfinder-pawpularity-score/train/ae6046e9ca5f6cff526cd8bd905a4404.jpg,0.64,60.94661
2929,0,1,1,1,0,0,0,0,1,1,0,0,72,1,2,../input/petfinder-pawpularity-score/train/3edad7cfd93802d47d39332fe7f249e3.jpg,0.72,57.713787
2930,0,1,1,1,0,0,0,0,1,1,1,0,20,0,2,../input/petfinder-pawpularity-score/train/8232144d1a98b3c1a64a345401a59450.jpg,0.2,27.786472
2931,0,1,1,1,0,0,0,0,0,0,0,0,37,0,4,../input/petfinder-pawpularity-score/train/7c58a3861afde87271e79cbc3759251c.jpg,0.37,39.922592
2932,0,1,1,1,0,1,0,0,0,0,0,0,16,0,2,../input/petfinder-pawpularity-score/train/9e98b75bed38c2d73d63c35ae59a2bca.jpg,0.16,30.528296
2933,0,1,1,1,0,0,0,0,0,0,0,0,20,0,4,../input/petfinder-pawpularity-score/train/0d412fd1a56d08a0cd4c20f615efad75.jpg,0.2,32.37007
2934,0,0,1,0,0,0,0,0,0,0,0,1,44,0,1,../input/petfinder-pawpularity-score/train/db6cb825858946cdffd7c0e42c682f3a.jpg,0.44,34.565727
2935,0,1,1,1,0,0,0,0,0,0,0,0,29,0,3,../input/petfinder-pawpularity-score/train/4de0c8054b9acc72bef06733391a28b7.jpg,0.29,24.580847
2936,0,1,1,1,0,0,0,0,0,1,0,0,100,1,4,../input/petfinder-pawpularity-score/train/7e761f47cc1e3038a431f9f196234ab9.jpg,1.0,69.388794
2937,0,1,1,1,0,0,0,0,0,1,0,0,48,0,0,../input/petfinder-pawpularity-score/train/29ea4b1bfd0ec0ff29d8158d82a790f4.jpg,0.48,23.988314
2938,0,1,1,0,0,1,0,1,0,0,1,0,30,0,1,../input/petfinder-pawpularity-score/train/3bd6f624fb8528bcac323097e5b71665.jpg,0.3,37.978085
2939,0,1,1,1,0,0,0,0,0,0,0,0,16,0,1,../input/petfinder-pawpularity-score/train/fa098fbed722b99f6e289426f5d22cfc.jpg,0.16,32.284615
2940,0,1,1,1,0,0,0,0,0,1,0,0,37,1,0,../input/petfinder-pawpularity-score/train/2ba0d3180b5581ca3467790b978496b3.jpg,0.37,30.342213
2941,0,0,0,0,0,0,0,1,1,1,0,0,23,0,0,../input/petfinder-pawpularity-score/train/4c7a64ffe633d1bb236f77bfed0f0342.jpg,0.23,34.21318
2942,0,1,1,1,0,0,0,0,0,0,0,0,38,0,3,../input/petfinder-pawpularity-score/train/093152325d04185ad02d288b95cf9183.jpg,0.38,53.87709
2943,0,1,1,0,0,0,1,0,0,0,0,0,68,0,2,../input/petfinder-pawpularity-score/train/b184e6112a1671f4a7e04977c33bd3fb.jpg,0.68,61.445183
2944,0,1,1,1,0,0,0,0,0,0,1,0,20,0,4,../input/petfinder-pawpularity-score/train/aa773ce7f94d5e1cace6657edb3a9652.jpg,0.2,42.805405
2945,0,1,1,1,0,1,0,0,0,0,0,0,85,0,2,../input/petfinder-pawpularity-score/train/e666ba05448b2259bd5a0ab5284c83a3.jpg,0.85,63.736946
2946,0,1,1,1,0,0,0,0,0,0,0,0,30,1,2,../input/petfinder-pawpularity-score/train/ab07d82cdbc9721a05dc8cdc36224f4e.jpg,0.3,21.027937
2947,0,1,1,0,0,0,0,0,0,0,0,0,96,0,0,../input/petfinder-pawpularity-score/train/c82953627ee40e35db7396f8b3a0e27c.jpg,0.96,74.5954
2948,0,1,1,0,0,0,1,0,0,0,0,0,42,0,4,../input/petfinder-pawpularity-score/train/06e60e1a6ef55fdabc2453d5d8be4235.jpg,0.42,31.679184
2949,0,1,1,1,0,0,1,0,0,0,0,0,27,1,2,../input/petfinder-pawpularity-score/train/46e7aec88a87212f3a06ee23fc3ee3b4.jpg,0.27,32.13535
