,Subject Focus,Eyes,Face,Near,Action,Accessory,Group,Collage,Human,Occlusion,Info,Blur,Pawpularity,Breed,kfold,path,norm_score,oof
2911,0,0,0,1,0,0,1,0,0,0,0,0,38,0,8,../input/petfinder-pawpularity-score/train/e354319575534c9244f4cbdfb1d662c8.jpg,0.38,43.910164
2912,0,0,0,1,0,0,0,0,1,0,0,0,37,0,5,../input/petfinder-pawpularity-score/train/e2d88c5b89693a61acfe507253a975a6.jpg,0.37,32.233887
2913,0,1,1,0,0,0,1,0,0,1,0,0,36,1,2,../input/petfinder-pawpularity-score/train/2ee950ad02ce9eaa771c36a169fee925.jpg,0.36,40.85755
2914,0,1,1,1,0,0,0,0,0,0,0,0,40,0,7,../input/petfinder-pawpularity-score/train/6d0d7604a33bb43a21864ad85792d84c.jpg,0.4,39.77384
2915,0,1,1,1,0,0,0,0,0,0,1,0,12,2,4,../input/petfinder-pawpularity-score/train/1e394b24cd343e0acfd57c4c63010730.jpg,0.12,25.08085
2916,0,1,1,1,0,0,0,0,1,1,0,0,47,0,0,../input/petfinder-pawpularity-score/train/6b3cd057f16174a91849a3da3c54b378.jpg,0.47,44.774048
2917,0,1,1,1,0,0,0,0,0,0,0,0,3,0,7,../input/petfinder-pawpularity-score/train/ebe9176c10d9fdce21156f74037d0a9f.jpg,0.03,39.003452
2918,0,1,1,1,0,0,0,0,0,0,0,0,35,1,6,../input/petfinder-pawpularity-score/train/036a9984c03ac4b61664832560074c7a.jpg,0.35,26.275179
2919,0,1,1,1,0,0,0,0,0,0,0,0,23,0,8,../input/petfinder-pawpularity-score/train/b9c3d3ba42a3d1dea2353356dbaaec2e.jpg,0.23,32.434914
2920,0,1,1,1,0,0,0,0,1,1,0,0,17,1,2,../input/petfinder-pawpularity-score/train/d17925145e56d88f4e482a4cca185f3a.jpg,0.17,49.30109
2921,0,1,1,1,0,0,0,0,1,0,1,0,45,0,5,../input/petfinder-pawpularity-score/train/f6282e6ae0abf9d304bbb5e5056c70a2.jpg,0.45,52.23419
2922,0,1,1,1,0,0,0,1,1,1,0,0,36,0,5,../input/petfinder-pawpularity-score/train/264cdc13304d3e8629231adda9d69e83.jpg,0.36,38.291393
2923,0,1,1,0,0,0,0,1,0,0,0,0,32,1,1,../input/petfinder-pawpularity-score/train/4591050df2531d7eabda9e50cec4e1c4.jpg,0.32,35.56913
2924,0,1,1,1,0,0,0,0,0,0,0,0,34,2,3,../input/petfinder-pawpularity-score/train/3bcdf6eab9f6ea6ab2016a3107257876.jpg,0.34,41.123737
2925,0,0,0,0,0,0,1,0,0,0,0,1,39,0,5,../input/petfinder-pawpularity-score/train/2503ea98674a9f3b327fe57eceb29dd6.jpg,0.39,40.35366
2926,0,1,1,1,0,0,0,0,1,1,0,0,21,0,0,../input/petfinder-pawpularity-score/train/bd38ba569f972a4ae2bb1560d8328c12.jpg,0.21,24.079615
2927,0,0,0,0,0,0,1,0,0,0,0,0,36,0,3,../input/petfinder-pawpularity-score/train/9dfd970d985a4b4063a4e3d92d95e93f.jpg,0.36,52.900887
2928,0,0,1,1,0,0,0,0,0,0,0,0,69,0,0,../input/petfinder-pawpularity-score/train/6ba00c1158aa975ac8c0149bca9891a8.jpg,0.69,50.542366
2929,1,1,1,1,1,0,0,0,0,0,0,0,32,1,3,../input/petfinder-pawpularity-score/train/2d548691df5de7fc99f8ff9d6bd125d1.jpg,0.32,43.92462
2930,1,1,1,1,0,0,0,0,0,0,0,0,9,1,8,../input/petfinder-pawpularity-score/train/2aa8117d6b9d7251842c33805f2f659f.jpg,0.09,43.74537
2931,0,1,1,1,0,0,0,0,0,0,0,0,21,1,2,../input/petfinder-pawpularity-score/train/7fe2ad2b04ae41462d21f234f4985792.jpg,0.21,27.095383
2932,0,1,1,1,0,0,0,0,0,0,0,0,22,0,5,../input/petfinder-pawpularity-score/train/ec51ebc83ac95d63a38676bd057465c1.jpg,0.22,35.473904
2933,0,0,0,1,0,0,0,0,0,0,0,0,81,1,9,../input/petfinder-pawpularity-score/train/d72f3ea713b9c453e95655a8b11e3c8b.jpg,0.81,31.477352
2934,0,1,1,1,0,0,0,0,0,0,0,0,36,0,1,../input/petfinder-pawpularity-score/train/1134662cf8f6d832aaf5e401caf58f55.jpg,0.36,35.813923
2935,0,1,1,1,0,0,0,0,0,0,0,0,70,0,5,../input/petfinder-pawpularity-score/train/5e3f2f9525910cd81b6d43c8399b8855.jpg,0.7,56.963593
2936,0,1,1,1,0,0,0,0,1,0,0,0,26,0,5,../input/petfinder-pawpularity-score/train/6ee6d90bb62b8b34c67c12d231147917.jpg,0.26,30.527893
2937,0,1,1,1,0,0,0,0,0,0,0,0,41,0,5,../input/petfinder-pawpularity-score/train/bc09ac0ccbc1b447fd21e04f2e384da6.jpg,0.41,38.703697
2938,0,0,1,1,0,0,0,0,1,1,0,0,36,1,0,../input/petfinder-pawpularity-score/train/c2921e389c9b64fa46eaa356c887c006.jpg,0.36,51.0305
2939,0,0,0,1,0,0,0,0,0,0,0,1,25,0,1,../input/petfinder-pawpularity-score/train/862d234ab02d9d88c55103040537c3ae.jpg,0.25,33.67678
2940,0,1,1,1,0,0,0,0,0,0,0,0,30,0,1,../input/petfinder-pawpularity-score/train/eee5cf045165ae7fb015c3fb4f699b70.jpg,0.3,30.467855
2941,0,1,1,1,0,0,0,0,0,0,0,0,95,1,7,../input/petfinder-pawpularity-score/train/154251ec33ccd24267bf40da6be56061.jpg,0.95,61.716576
2942,0,1,1,1,0,0,0,0,0,0,0,0,8,0,2,../input/petfinder-pawpularity-score/train/bd48eebc9a9332d0a5aa0d66508a963d.jpg,0.08,29.124931
2943,0,0,1,1,0,0,0,0,0,0,1,0,34,0,9,../input/petfinder-pawpularity-score/train/37d94c04f914e2157535f99397e9bb8c.jpg,0.34,49.564587
2944,0,1,1,1,0,0,0,0,0,0,0,0,75,0,9,../input/petfinder-pawpularity-score/train/316fe23189927e65d52a3cb1f59043ff.jpg,0.75,34.456757
2945,0,1,1,1,0,1,0,0,0,0,0,0,26,0,6,../input/petfinder-pawpularity-score/train/c4088c9c176dc4788aa0c4f084db2505.jpg,0.26,37.31519
2946,0,1,1,1,0,0,1,0,0,0,0,0,22,1,6,../input/petfinder-pawpularity-score/train/214f5556e124b1f7e4a6744de0ad10ed.jpg,0.22,29.977507
2947,0,0,1,1,0,0,0,0,0,0,0,0,46,1,4,../input/petfinder-pawpularity-score/train/fc2e20aa8756211b01559f02f0ce52c7.jpg,0.46,44.35026
2948,0,1,1,1,0,0,0,0,0,0,0,0,30,0,0,../input/petfinder-pawpularity-score/train/fff8e47c766799c9e12f3cb3d66ad228.jpg,0.3,33.67588
2949,0,1,1,1,0,0,0,0,1,1,0,0,21,0,7,../input/petfinder-pawpularity-score/train/f916e9500d2b2fd217c7458fdca3966d.jpg,0.21,36.69373
2950,0,1,1,1,0,0,0,0,1,1,0,0,29,2,4,../input/petfinder-pawpularity-score/train/d51a497cccaab30045904cb26c6ab7a0.jpg,0.29,52.044193
2951,0,1,1,0,0,1,0,1,0,0,0,0,22,2,3,../input/petfinder-pawpularity-score/train/547cbad1376c5ea9f20865a785a9f83a.jpg,0.22,35.259014
2952,0,0,1,1,0,0,0,0,0,0,0,0,100,1,2,../input/petfinder-pawpularity-score/train/1dc00c8c6be7939ead0f0005a90f1c7b.jpg,1.0,67.5175
2953,0,1,1,1,0,1,0,0,0,0,0,0,41,1,2,../input/petfinder-pawpularity-score/train/7ff344ae45b79b175cb7431891613137.jpg,0.41,32.80801
2954,0,1,1,1,0,0,0,0,0,0,0,0,22,1,4,../input/petfinder-pawpularity-score/train/9633abdcad8870e9bd03e95087574bf0.jpg,0.22,34.82002
2955,0,0,1,1,0,0,0,0,0,0,0,0,60,0,2,../input/petfinder-pawpularity-score/train/a6c639e3f6bdd31e83e16418a58117d3.jpg,0.6,43.711437
2956,0,0,1,1,0,0,0,0,0,0,0,1,35,0,5,../input/petfinder-pawpularity-score/train/077a2081f148f43dd3232dc579ec2baa.jpg,0.35,72.586784
2957,0,1,1,1,0,0,0,0,0,0,0,0,91,0,3,../input/petfinder-pawpularity-score/train/ce9e99ebbc61bcd36226bc86029c9c27.jpg,0.91,51.295918
2958,0,1,1,1,0,0,0,0,0,0,0,0,43,0,9,../input/petfinder-pawpularity-score/train/ce661697247a951c7827fe64150645d3.jpg,0.43,30.043755
2959,0,1,1,1,0,0,0,0,0,0,0,0,48,0,9,../input/petfinder-pawpularity-score/train/107032a5f7a36e227a1fa03bfb69af3c.jpg,0.48,35.142494
2960,0,1,1,1,0,0,0,0,1,1,0,0,100,1,9,../input/petfinder-pawpularity-score/train/23124b523d079485c15ab85dcc9a5928.jpg,1.0,49.1037
2961,0,1,1,1,0,0,0,0,0,0,0,0,26,0,6,../input/petfinder-pawpularity-score/train/4206c6ee2ad14196973400e093163cc7.jpg,0.26,25.558058
2962,0,1,1,1,0,0,0,0,1,0,0,0,44,1,3,../input/petfinder-pawpularity-score/train/71f518d929d1994e495ace36056e6a9e.jpg,0.44,39.847683
2963,0,1,1,1,0,0,0,0,0,0,0,0,26,0,7,../input/petfinder-pawpularity-score/train/cb819cac890932b06e56c831e3161727.jpg,0.26,31.932062
2964,0,1,1,1,0,0,1,0,0,0,0,0,33,0,9,../input/petfinder-pawpularity-score/train/fa61c62533716629b7c19ea3058e42a9.jpg,0.33,28.586826
2965,0,1,1,1,0,0,1,0,0,0,0,0,22,0,1,../input/petfinder-pawpularity-score/train/615f7f8242dbd9c5c4d8c936c41575f6.jpg,0.22,31.923733
2966,0,1,1,1,0,0,0,0,1,1,0,0,47,1,4,../input/petfinder-pawpularity-score/train/2269fb644034eeda0439026cbfc55f24.jpg,0.47,48.54489
2967,0,1,1,1,0,1,0,0,0,0,0,0,20,1,4,../input/petfinder-pawpularity-score/train/0f071abf82f242a52fd02e73ebe46614.jpg,0.2,29.850725
2968,0,1,1,1,0,0,0,0,0,0,0,0,31,0,2,../input/petfinder-pawpularity-score/train/fb7edec466015938b1caf455bc20e81c.jpg,0.31,28.303608
2969,0,0,1,1,0,0,0,0,0,0,0,1,25,1,1,../input/petfinder-pawpularity-score/train/544a2d25632e7953d2a61bf9213d9aa3.jpg,0.25,40.17404
2970,0,1,1,1,0,0,0,0,0,1,0,0,78,0,4,../input/petfinder-pawpularity-score/train/18171c7617e16836ccd6b3dcc0b7f8e5.jpg,0.78,35.29064
2971,0,1,1,1,0,0,0,0,0,0,0,0,30,1,5,../input/petfinder-pawpularity-score/train/eb45a373aca41d0edb2d5715c36e1fe6.jpg,0.3,32.648773
2972,0,1,1,0,0,0,0,1,0,0,1,0,15,0,7,../input/petfinder-pawpularity-score/train/acc50150d724a6cb2cd9814ea9e4b987.jpg,0.15,23.86294
2973,0,0,1,1,0,0,0,0,0,0,0,0,7,1,3,../input/petfinder-pawpularity-score/train/c9b44cfed1511663612d40ca80a30e18.jpg,0.07,34.027092
2974,0,0,0,0,0,0,1,0,0,0,0,1,65,0,1,../input/petfinder-pawpularity-score/train/d845aa17608f8377b3204c77f48dcdac.jpg,0.65,46.378754
2975,0,1,1,1,0,0,0,0,0,0,0,0,31,1,5,../input/petfinder-pawpularity-score/train/b4b5551e8862448e2fb55232d050773f.jpg,0.31,38.812153
2976,0,0,1,1,0,0,0,0,0,0,0,1,3,2,6,../input/petfinder-pawpularity-score/train/fb464b07e8b2dfd876f76dd54c8a4543.jpg,0.03,32.712822
2977,0,1,1,1,0,0,0,0,0,0,0,0,77,1,3,../input/petfinder-pawpularity-score/train/5487d9e25d3b58d098ef1825d6261b0a.jpg,0.77,39.84785
2978,0,1,1,1,0,0,0,0,0,0,0,0,31,2,1,../input/petfinder-pawpularity-score/train/711273c4c6c03b8edc6531713f8d1b0c.jpg,0.31,32.38765
2979,0,1,1,1,0,0,0,0,0,0,0,0,62,0,1,../input/petfinder-pawpularity-score/train/d33b32db9d93bbabb2a28b0bd770cbda.jpg,0.62,50.618362
2980,0,0,1,1,0,0,0,0,0,0,0,1,43,1,0,../input/petfinder-pawpularity-score/train/b2a20081ed246f246d75876cebdc3ccb.jpg,0.43,36.47305
2981,0,1,1,1,0,0,0,0,0,0,0,0,50,0,7,../input/petfinder-pawpularity-score/train/7944616467681c15726dcc3c67ef4ef1.jpg,0.5,35.16328
2982,0,0,1,0,0,0,0,0,0,0,0,1,20,0,5,../input/petfinder-pawpularity-score/train/ee8a6dc672a2b4eb6d2f19effe49092c.jpg,0.2,40.35134
2983,1,1,1,1,0,1,0,0,0,0,0,0,32,2,5,../input/petfinder-pawpularity-score/train/fe8b1ec969e2e21f4eda0a5275ca990b.jpg,0.32,32.968376
2984,0,0,1,1,0,0,0,0,0,0,0,1,21,0,1,../input/petfinder-pawpularity-score/train/fa6894b340185fa33b9542cc13e8d856.jpg,0.21,30.791668
2985,0,1,1,1,0,0,1,0,0,0,0,0,28,0,3,../input/petfinder-pawpularity-score/train/8d4e86a647d3746306bda832c4b7320d.jpg,0.28,37.188988
2986,0,1,1,1,0,0,0,0,1,1,0,0,45,0,8,../input/petfinder-pawpularity-score/train/4cf28d71a8f7c14e01d303f58623f7fe.jpg,0.45,47.22898
2987,0,1,1,1,0,0,0,0,0,0,0,0,72,1,8,../input/petfinder-pawpularity-score/train/e961010f15093598be794c451fc114c9.jpg,0.72,30.063492
2988,0,1,1,1,0,0,0,0,1,0,0,0,24,1,6,../input/petfinder-pawpularity-score/train/bd185cd39836fd5192e5733c9b33eed9.jpg,0.24,70.2798
2989,0,1,1,0,0,0,0,0,0,0,0,0,24,0,0,../input/petfinder-pawpularity-score/train/73e0f1ad086334bb338d18f827803ec0.jpg,0.24,25.68336
2990,0,1,1,1,0,0,0,0,0,0,0,0,3,0,6,../input/petfinder-pawpularity-score/train/ae4d44d3b1d33f49eabbb0c8ba1d94ba.jpg,0.03,28.32686
2991,0,1,1,1,0,0,0,0,0,0,0,0,36,0,8,../input/petfinder-pawpularity-score/train/bbf3ec6eca7a5017cae7012c82048075.jpg,0.36,30.218939
2992,0,1,1,1,0,0,0,0,1,1,0,0,41,0,4,../input/petfinder-pawpularity-score/train/f7875af5b9c3a699265329f08d0d14da.jpg,0.41,32.93542
2993,0,1,1,1,0,0,1,1,0,0,0,0,38,0,5,../input/petfinder-pawpularity-score/train/9fbc2421ca109c14b029297e3872d8ef.jpg,0.38,37.066765
2994,0,1,1,1,0,0,0,0,0,0,0,0,84,1,4,../input/petfinder-pawpularity-score/train/ceeb6ddfdeae718eafd511fad7a16fc7.jpg,0.84,61.93468
2995,0,1,1,1,0,0,0,0,0,0,0,0,32,2,9,../input/petfinder-pawpularity-score/train/9b7248a70a5b25b8356137734842146e.jpg,0.32,32.194965
2996,0,1,1,1,0,0,0,0,0,0,0,0,30,1,9,../input/petfinder-pawpularity-score/train/87b2c3b51b57ccd06b1e308982c2ead1.jpg,0.3,47.51714
2997,0,1,1,1,0,0,0,0,1,1,0,0,29,1,6,../input/petfinder-pawpularity-score/train/b572b718d79d8598672178dee5f1f98e.jpg,0.29,30.586735
2998,0,1,1,1,0,0,0,0,0,0,0,0,34,2,1,../input/petfinder-pawpularity-score/train/1afc041f7c248cd10aa18827c4cde637.jpg,0.34,26.33155
2999,0,1,1,1,0,0,0,0,0,0,0,0,74,1,1,../input/petfinder-pawpularity-score/train/71ea9a19d08a4705ba4b8e50f6272b34.jpg,0.74,42.69587
3000,0,1,1,1,0,1,0,0,0,0,0,0,26,0,4,../input/petfinder-pawpularity-score/train/4eab6c6b7a1163dc7f4b5518d5422958.jpg,0.26,31.298464
3001,0,1,1,1,0,0,0,0,0,0,0,0,33,0,8,../input/petfinder-pawpularity-score/train/4831d04c0a560113bd59c132d0266e78.jpg,0.33,32.45434
3002,0,1,1,1,0,0,0,0,1,1,0,0,6,0,3,../input/petfinder-pawpularity-score/train/2c2efa4daf07b3e758ff597d0965a697.jpg,0.06,30.911806
3003,0,1,1,1,0,0,0,0,0,0,0,0,37,0,9,../input/petfinder-pawpularity-score/train/7c58a3861afde87271e79cbc3759251c.jpg,0.37,36.7452
3004,0,1,1,1,0,0,0,0,1,1,1,0,15,0,5,../input/petfinder-pawpularity-score/train/0362d5f206bcd7a1e04402c101572ccd.jpg,0.15,62.204796
3005,0,1,1,1,0,0,1,0,0,0,0,0,2,0,3,../input/petfinder-pawpularity-score/train/620db70311751b471fc0aa114d3f58f3.jpg,0.02,31.09071
3006,0,0,0,1,0,0,0,0,0,0,0,0,93,0,9,../input/petfinder-pawpularity-score/train/d18da7cb7040ab8b75739ee736e0370a.jpg,0.93,34.088253
3007,0,0,1,0,0,0,0,0,0,0,0,0,26,1,0,../input/petfinder-pawpularity-score/train/137ef10bf7b394e0ccfb57e9b9d34394.jpg,0.26,30.987656
3008,0,0,1,1,0,0,0,0,0,0,0,0,100,1,9,../input/petfinder-pawpularity-score/train/88ed510bfabfe22c01ae5c4b6503392a.jpg,1.0,60.495354
3009,0,1,1,0,0,1,0,0,0,0,0,0,31,0,9,../input/petfinder-pawpularity-score/train/21b335d9c6ea03fe89253089d72c8880.jpg,0.31,34.156357
3010,0,1,1,1,0,0,0,0,0,0,0,0,24,1,8,../input/petfinder-pawpularity-score/train/c736e2d50c61a62c0c953c5d13bf7da7.jpg,0.24,36.39999
3011,0,1,1,1,0,0,0,0,0,0,0,0,27,2,5,../input/petfinder-pawpularity-score/train/d6e64af0f41c011a0cfdc15bbcfed214.jpg,0.27,25.469429
3012,0,0,0,1,0,0,0,0,0,0,0,0,21,0,5,../input/petfinder-pawpularity-score/train/b84da941995254d1b868da8349df5051.jpg,0.21,24.254622
3013,0,1,1,1,0,0,0,0,0,0,0,0,23,0,8,../input/petfinder-pawpularity-score/train/e7d852ccd718b1fc6788d2fd682b78be.jpg,0.23,22.02773
3014,0,1,1,1,0,0,0,0,1,1,0,0,29,2,5,../input/petfinder-pawpularity-score/train/d5b30d7f811ca6225d16266e3e1c1467.jpg,0.29,33.57968
3015,0,0,1,1,0,0,0,0,0,0,0,0,73,1,4,../input/petfinder-pawpularity-score/train/235c64e9132749344e2257ccd6d5cf0c.jpg,0.73,48.559555
3016,0,0,1,1,0,0,0,0,1,1,0,1,62,1,6,../input/petfinder-pawpularity-score/train/7e93691bef9bc381590cf004358ee11a.jpg,0.62,52.04779
3017,0,1,1,1,0,0,0,0,0,0,0,0,30,1,6,../input/petfinder-pawpularity-score/train/66b8f078759749700481d44626cba641.jpg,0.3,34.591957
3018,0,1,1,1,0,0,0,0,0,1,0,0,36,1,1,../input/petfinder-pawpularity-score/train/21fef1371a652e8023665cae2451d6dd.jpg,0.36,27.764473
3019,0,0,0,0,0,0,1,0,0,0,0,0,31,0,3,../input/petfinder-pawpularity-score/train/58a57cde1634eed48bf48f6845d7cb71.jpg,0.31,40.749573
3020,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,../input/petfinder-pawpularity-score/train/af8850a14d779cbc32da85efb53c372e.jpg,0.03,32.877464
3021,0,1,1,1,0,0,0,0,0,0,0,0,16,1,2,../input/petfinder-pawpularity-score/train/06fe376203924ad99791c7fbc6403a14.jpg,0.16,23.735983
3022,0,1,1,1,0,0,0,0,0,0,0,0,30,1,7,../input/petfinder-pawpularity-score/train/4e919a677d03e00397dd0f1bc24d7b36.jpg,0.3,40.288475
3023,0,1,1,1,0,0,0,0,0,0,0,0,29,0,8,../input/petfinder-pawpularity-score/train/a2eea797e4359fa80f5e8dbc8232e2a7.jpg,0.29,27.635452
3024,0,1,1,1,0,0,0,0,0,0,0,0,37,0,4,../input/petfinder-pawpularity-score/train/2cf993082880f4de92b404437fc50821.jpg,0.37,33.4462
3025,0,0,0,1,0,0,0,0,0,0,0,0,27,1,9,../input/petfinder-pawpularity-score/train/1da0720897b2123a94e473dd1bb58e1f.jpg,0.27,31.370157
3026,0,1,1,1,0,0,0,0,0,0,0,0,40,1,9,../input/petfinder-pawpularity-score/train/6afb2c0b2e2209caa00c57aaac3e3124.jpg,0.4,30.642569
3027,0,1,1,1,0,0,1,0,0,0,0,0,27,0,6,../input/petfinder-pawpularity-score/train/82735baa5a66cb05026dddc973a61eda.jpg,0.27,31.056154
3028,0,0,0,0,0,0,0,1,0,0,1,0,26,1,9,../input/petfinder-pawpularity-score/train/ddf9e89d2657e9dc7eddaeadaeff47be.jpg,0.26,25.155893
3029,0,1,1,1,0,0,0,0,1,1,0,0,36,1,0,../input/petfinder-pawpularity-score/train/6546f96d7bb5efc9a25e8b254f9f6dae.jpg,0.36,40.984943
3030,0,0,1,1,0,0,0,0,1,1,0,0,2,1,3,../input/petfinder-pawpularity-score/train/22ed01509e29c50bbad14f5977366f81.jpg,0.02,30.238438
3031,0,1,1,1,0,0,0,0,0,0,0,0,38,0,9,../input/petfinder-pawpularity-score/train/489a6185ed1e6ca307f59713857c7e0f.jpg,0.38,31.436687
3032,0,0,1,1,0,0,0,0,0,0,0,0,7,1,8,../input/petfinder-pawpularity-score/train/d2b53489fbd5a14ebc86ff167a87b8d6.jpg,0.07,68.77185
3033,0,0,0,1,0,0,0,0,0,0,0,0,40,0,7,../input/petfinder-pawpularity-score/train/b18d3c010425d8bdd8e413594657bc00.jpg,0.4,36.71136
3034,0,1,1,1,0,0,0,0,0,0,0,0,41,1,7,../input/petfinder-pawpularity-score/train/3a048e4d7c5549e7e1e92b8372f79ce4.jpg,0.41,36.491497
3035,0,1,1,1,0,0,0,0,0,0,0,0,18,0,7,../input/petfinder-pawpularity-score/train/c6f30fccad3cdc444a5d97ed12f9cee1.jpg,0.18,29.935085
3036,0,1,1,1,0,0,0,0,0,0,0,0,9,0,2,../input/petfinder-pawpularity-score/train/33c60b9a510fe33d03473d6b4aa0cf5a.jpg,0.09,47.748993
3037,0,1,1,1,0,0,0,0,0,0,0,0,31,0,1,../input/petfinder-pawpularity-score/train/2d5be4a20242758f9b84fa5a510d5285.jpg,0.31,29.482204
3038,0,1,1,1,0,0,0,0,0,0,0,0,43,1,4,../input/petfinder-pawpularity-score/train/b4db66d20b03215afe4e31069a9c0acb.jpg,0.43,32.283314
3039,0,1,1,1,0,0,0,0,0,0,0,0,25,1,0,../input/petfinder-pawpularity-score/train/ecceb6e1a60f97e10848fddae2b38bf4.jpg,0.25,23.298527
3040,0,1,1,1,0,0,0,0,0,0,0,0,22,1,6,../input/petfinder-pawpularity-score/train/bf5401b07e4fea774d4553db1f021510.jpg,0.22,28.001154
3041,0,0,1,1,0,0,1,1,0,0,0,1,35,1,5,../input/petfinder-pawpularity-score/train/e53e82a49c1c30d0fcc8994341da188f.jpg,0.35,47.83328
3042,0,1,1,1,0,0,0,0,1,1,0,0,30,0,9,../input/petfinder-pawpularity-score/train/7a6963139dfe7bad4652e5dd560c5b31.jpg,0.3,30.181377
3043,0,1,1,1,0,0,0,0,0,0,0,0,100,1,6,../input/petfinder-pawpularity-score/train/0bf72e6419607359766952d774c3bd72.jpg,1.0,47.99327
3044,0,1,1,1,0,0,0,0,0,0,0,0,36,1,9,../input/petfinder-pawpularity-score/train/5642e0ae3b27d5f903b0ed9fbfe07723.jpg,0.36,29.356659
3045,0,1,1,1,0,0,0,0,0,0,0,0,23,0,8,../input/petfinder-pawpularity-score/train/92fe1f675503557ff241f58c8ec1e8a8.jpg,0.23,26.372179
3046,0,1,1,1,0,0,0,0,0,0,0,0,15,1,8,../input/petfinder-pawpularity-score/train/363149488f8d5cc400757063e5308383.jpg,0.15,36.223724
3047,0,1,1,1,0,0,0,0,0,0,0,0,39,0,8,../input/petfinder-pawpularity-score/train/761d1f569772b0e277f0be2995395184.jpg,0.39,25.595743
3048,0,0,1,0,0,0,1,1,0,1,1,1,34,0,2,../input/petfinder-pawpularity-score/train/873247922341befdb74debb9b190ea41.jpg,0.34,36.307186
3049,0,1,1,1,0,0,0,0,0,0,0,0,98,0,4,../input/petfinder-pawpularity-score/train/0e5f96124396be0d27738e42fbc20261.jpg,0.98,38.914135
3050,1,1,1,1,0,0,0,0,0,0,0,0,39,1,4,../input/petfinder-pawpularity-score/train/f59fed075bb345e370cf5ad9cfe4f786.jpg,0.39,37.063107
3051,0,1,1,1,0,0,0,1,0,0,0,0,5,1,6,../input/petfinder-pawpularity-score/train/f985310993018e06f2962d1c27842f65.jpg,0.05,63.426853
3052,0,1,1,1,0,0,0,0,0,1,0,0,25,0,1,../input/petfinder-pawpularity-score/train/ecd4c222cba6f716339eee9799bdaca6.jpg,0.25,25.316954
3053,0,0,1,0,0,0,1,0,0,0,0,1,29,0,4,../input/petfinder-pawpularity-score/train/1b4fa53c5a012ae3b9403ec2e8ad778d.jpg,0.29,36.870163
3054,0,1,1,1,0,0,0,0,0,0,0,0,22,2,9,../input/petfinder-pawpularity-score/train/f766f3717fae8e0eb57979fe83f62d13.jpg,0.22,35.999306
3055,0,0,1,1,0,0,0,0,0,0,0,0,23,0,7,../input/petfinder-pawpularity-score/train/3628d7a61b635f4ccf3cc3ae04649b41.jpg,0.23,35.74466
3056,0,0,0,1,0,0,0,0,0,0,0,0,26,0,6,../input/petfinder-pawpularity-score/train/722e10d13f8b241bcd40b01733f7c3cb.jpg,0.26,43.70796
3057,0,1,1,1,0,0,0,0,0,0,0,0,23,1,8,../input/petfinder-pawpularity-score/train/037e47319c0298f97fe301acabd1e4dd.jpg,0.23,25.852112
3058,0,0,1,1,0,0,0,1,0,0,0,0,23,1,6,../input/petfinder-pawpularity-score/train/e3d09079081ab405b2406b3b72d67436.jpg,0.23,33.39166
3059,0,0,0,1,0,0,0,0,1,1,0,0,100,0,8,../input/petfinder-pawpularity-score/train/e5a84da44afc0abddfbb36907a5ee845.jpg,1.0,39.449074
3060,0,1,1,0,0,0,1,0,0,0,0,0,25,1,0,../input/petfinder-pawpularity-score/train/2a0dab27e1ace4e966401c92c99ed22c.jpg,0.25,37.26736
3061,0,1,1,1,0,0,0,0,0,1,0,0,19,1,9,../input/petfinder-pawpularity-score/train/bb2b6056ebbe8de5918f654e3595bde2.jpg,0.19,30.479353
3062,0,1,1,0,0,0,0,0,0,0,0,0,26,1,2,../input/petfinder-pawpularity-score/train/47739444f908facd6393cae90e9347f7.jpg,0.26,23.897522
3063,0,0,0,1,0,0,1,0,1,1,0,0,56,1,9,../input/petfinder-pawpularity-score/train/44dde602c9d4c0a28d39cbfab192cf60.jpg,0.56,35.9438
3064,0,1,1,1,0,0,0,0,0,0,0,0,26,2,8,../input/petfinder-pawpularity-score/train/08c07a78b97da858246aede90a046d0c.jpg,0.26,32.802834
3065,0,0,0,1,0,1,0,0,1,1,0,0,40,0,9,../input/petfinder-pawpularity-score/train/7efc1fcb12fb54f80d34562c85f81e72.jpg,0.4,41.57718
3066,0,1,1,1,0,0,0,0,1,1,0,0,23,0,9,../input/petfinder-pawpularity-score/train/776d92567e4d173093527335741f49c6.jpg,0.23,31.733707
3067,0,1,1,1,0,0,0,0,0,0,1,0,38,0,7,../input/petfinder-pawpularity-score/train/e22121b37bf0747c4853dc1660e8f604.jpg,0.38,32.29905
3068,0,1,1,1,0,0,0,0,0,0,0,0,28,0,6,../input/petfinder-pawpularity-score/train/caaa84588034b6166e135f53dcd708be.jpg,0.28,35.157333
3069,0,1,1,0,0,0,0,0,0,0,0,0,29,0,2,../input/petfinder-pawpularity-score/train/00a6d367daed96f77be6c91db493dfed.jpg,0.29,33.780964
3070,0,0,1,0,0,0,0,0,0,0,0,1,32,0,0,../input/petfinder-pawpularity-score/train/a95b0e805876b1893c5d542d10918cd9.jpg,0.32,40.650352
3071,0,1,1,1,0,0,0,0,0,0,0,0,26,1,9,../input/petfinder-pawpularity-score/train/f78407456c64b7ab8ac1e047d3f01a1b.jpg,0.26,40.52483
3072,0,1,1,0,0,0,1,0,0,0,0,0,31,0,8,../input/petfinder-pawpularity-score/train/cbbef450415ca6d718c8c93e31e8c09c.jpg,0.31,49.908844
